id;title;year;genre;duration;country;director
tt2650978;Das finstere Tal;2014;Action, Drama, Western;115;Austria, Germany;Andreas Prochaska
tt2650986;Nordvest;2013;Action, Crime, Drama;91;Denmark;Michael Noer
tt2651054;Nena, saludame al Diego;2013;Comedy, Family;101;Venezuela;Andrea Herrera CatalÃ¡
tt2651352;Higher Mission;2015;Fantasy, Sci-Fi;88;USA, Russia;Vladimir Uglichin
tt2651370;Carmin Tropical;2014;Drama, Mystery;80;Mexico;Rigoberto PÃ©rezcano
tt2651724;Wastelander;2018;Action, Adventure, Sci-Fi;90;USA;Angelo Lopes
tt2651916;Zephyr Springs;2013;Thriller;88;USA;Marita Grabiak
tt2652092;The Good Lie;2014;Biography, Drama;110;Kenya, India, USA, Canada, South Africa;Philippe Falardeau
tt2652118;Crouching Tiger, Hidden Dragon: Sword of Destiny;2016;Action, Adventure, Drama;96;China, USA;Woo-Ping Yuen
tt2652476;Pororo, the Racing Adventure;2013;Animation, Family, Sport;78;South Korea, China, Hong Kong, USA;Dong-hoon Choi, Kim Hyun-Ho
tt2652756;Jakali onda;2012;Action, Comedy;107;South Korea;Hyeong-jun Bae
tt2653262;Baeuneun baeuda;2013;Drama;98;South Korea;Yeon-Shick Shin
tt2653264;Bushi no kondate;2013;Drama, History;122;Japan;YÃ»zÃ´ Asahara
tt2653804;Greeku Veerudu;2013;Drama;155;India;Dasaradh
tt2653882;Ginmaku Hetalia Axis Powers: Paint It, White!;2010;Animation, Adventure, Comedy;61;Japan;Bob Shirohata
tt2654428;MÃ´j pes Killer;2013;Drama;90;Slovakia, Czech Republic;Mira Fornay
tt2654480;Balupu;2013;Action, Comedy;145;India;Gopichand Malineni
tt2654522;I Remember You;2015;Drama, Romance, Sci-Fi;86;USA;Claudia Sparrow
tt2654572;The Preppie Connection;2015;Crime, Drama;95;Puerto Rico, USA;Joseph Castelo
tt2654738;The Addicted;2013;Horror;90;UK;Sean J. Vincent
tt2655734;Bang Bang Baby;2014;Drama, Fantasy, Musical;90;Canada;Jeffrey St. Jules
tt2655788;11.6;2013;Biography, Drama, Thriller;102;France;Philippe Godeau
tt2655938;I aionia epistrofi tou Antoni Paraskeva;2013;Drama;88;Greece, Czech Republic;Elina Psykou
tt2656588;Buzzard;2014;Comedy, Drama, Horror;97;USA;Joel Potrykus
tt2657152;War Z Day One;2013;Horror, Sci-Fi, Thriller;58;USA;Lana Titov
tt2657160;Luna Park;2013;Drama;75;USA;Steven Vasquez
tt2658126;Commando;2013;Action, Thriller;124;India;Dilip Ghosh
tt2658428;Victor Young Perez;2013;Biography, Drama, History;110;France, Israel, Bulgaria;Jacques Ouaniche
tt2658538;Austin Found;2017;Comedy, Drama;104;USA;Will RaÃ©e
tt2658768;MGP Missionen;2013;Family;95;Denmark;Martin Miehe-Renard
tt2659190;Le temps de l'aventure;2013;Drama, Romance;104;France, Belgium, Ireland;JÃ©rÃ´me Bonnell
tt2659240;Birds of Neptune;2015;Drama, Music, Mystery;97;USA;Steven Richter
tt2659374;Ku! Kin-dza-dza;2013;Animation, Comedy, Sci-Fi;96;Russia;Georgiy Daneliya, Tatyana Ilina
tt2659414;7-beon-bang-ui seon-mul;2013;Comedy, Drama;127;South Korea;Hwan-kyung Lee
tt2659512;En du elsker;2014;Drama;95;Denmark, Sweden;Pernille Fischer Christensen
tt2660118;Split;2016;Comedy, Romance, Sport;90;USA;Jamie Buckner
tt2660294;Candlestick;2014;Drama, Mystery, Thriller;83;UK;Christopher Presswell
tt2660332;LFO;2013;Drama, Sci-Fi;94;Sweden, Denmark;Antonio Tublen
tt2660888;Star Trek Beyond;2016;Action, Adventure, Sci-Fi;122;USA, China, United Arab Emirates, Canada;Justin Lin
tt2661382;MÃ¤nner zeigen Filme & Frauen ihre BrÃ¼ste;2013;Comedy;83;Germany;Isabell Suba
tt2661578;Rosie;2013;Drama, Family, Romance;106;Switzerland;Marcel Gisler
tt2661644;Ãœber-Ich und Du;2014;Comedy;93;Germany, Switzerland, Austria;Benjamin Heisenberg
tt2662218;A Dark Reflection;2015;Thriller;102;UK;Tristan Loraine
tt2662716;Montanha;2015;Drama;88;Portugal, France;JoÃ£o Salaviza
tt2662764;The Lake on Clinton Road;2015;Horror;80;USA;DeShon Hardy
tt2663744;Assassins Tale;2013;Action, Crime, Thriller;92;USA;Arthur Louis Fuller
tt2664080;Eventyrland;2013;Drama;91;Norway;Arild Ã˜stin Ommundsen
tt2664094;Odnoklassniki.ru: naCLICKay udachu;2013;Comedy;104;Russia;Pavel Hoodyakov
tt2664108;Da i Da;2014;Drama;115;Russia;Valeriya Gay Germanika
tt2664258;Ummah - Unter Freunden;2013;Comedy, Drama;107;Germany;CÃ¼neyt Kaya
tt2664264;Terumae romae II;2014;Comedy;112;Japan;Hideki Takeuchi
tt2664712;Kaptein Sabeltann og skatten i Lama Rama;2014;Action, Adventure, Comedy;96;Norway, UK;John Andreas Andersen, Lisa Marie Gamlem
tt2664838;Des lendemains qui chantent;2014;Comedy;94;France;Nicolas Castro
tt2664880;Villmark 2;2015;Horror;93;Norway;PÃ¥l Ã˜ie
tt2665182;Diego Star;2013;Drama;91;Canada, Belgium;FrÃ©dÃ©rick Pelletier
tt2665470;El desierto;2013;Drama, Sci-Fi;98;Argentina;Christoph Behl
tt2666286;New Blood Rising;2014;Horror;81;USA;Chad Zuver
tt2667380;Kill Command;2016;Action, Horror, Sci-Fi;99;UK;Steven Gomez
tt2667550;Ã‡anakkale Yolun Sonu;2013;Action, Drama, History;101;Turkey;Kemal Uzun, Serdar Akar
tt2667690;Kammath & Kammath;2013;Comedy;140;India;Thomson K. Thomas, Kanal Kannan
tt2667918;About Alex;2014;Drama;99;USA;Jesse Zwick
tt2667960;Miss Julie;2014;Drama, Romance;129;Norway, UK, France, Ireland;Liv Ullmann
tt2668134;Kyaputen HÃ¢rokku;2013;Animation, Adventure, Sci-Fi;115;Japan;Shinji Aramaki
tt2668150;Ruined Heart: Another Lovestory Between a Criminal & a Whore;2014;Drama, Musical;73;Philippines, Germany;Khavn
tt2668800;Obediencia perfecta;2014;Drama;99;Mexico;Luis Urquiza
tt2668926;Perahu Kertas 2;2012;Drama;100;Indonesia;Hanung Bramantyo
tt2669336;Time Lapse;2014;Sci-Fi, Thriller;104;USA;Bradley King
tt2669718;To Va Man;2011;Comedy;100;Iran;Mohammad Banki
tt2669766;Frau Ella;2013;Comedy, Drama;105;Germany;Markus Goller
tt2669832;Hich Koja Hich Kas;2013;Crime, Drama, Mystery;93;Iran;Ebrahim Sheibani
tt2670016;Madea Gets a Job;2013;Comedy;145;USA;Tyler Perry
tt2670216;Kanebaaz;2014;Drama;90;Pakistan;Ali Sade
tt2670226;JÃ®n;2013;Drama;122;Turkey, Germany;Reha Erdem
tt2670290;Lake Los Angeles;2014;Drama;85;USA, Greece;Mike Ott
tt2670440;Khao riak phom wa kwam rak;2012;Romance;129;Thailand;Wasin Pokpong
tt2670454;Jan Dara Pachimmabot;2013;Drama;138;Thailand;M.L. Pundhevanop Dhewakul
tt2670524;Youth;2013;Drama;107;Israel, Germany, France;Tom Shoval
tt2670642;I Feel Sleepy;2012;Comedy, Drama, Romance;90;Iran;Reza Attaran
tt2670824;Podejrzani zakochani;2013;Comedy, Crime;106;Poland;Slawomir Krynski
tt2670830;Last Minute;2013;Comedy;82;Poland;Patryk Vega
tt2670882;Measure of a Man;2018;Comedy, Drama;100;USA;Jim Loach
tt2670946;The Trail;2013;Drama, Western;92;USA;William Parker
tt2671106;The Hanover House;2014;Horror, Thriller;73;USA;Corey Norman
tt2671390;Paradzhanov;2013;Drama, Romance;95;Ukraine, France, Georgia, Armenia;Serge Avedikian, Olena Fetisova
tt2671706;Fences;2016;Drama;139;USA, Canada;Denzel Washington
tt2671776;F.C. De Kampioenen: Kampioen zijn blijft plezant;2013;Comedy;120;Belgium;Eric Wirix
tt2671980;Scherbenpark;2013;Drama;94;Germany;Bettina BlÃ¼mner
tt2671988;GÃ¶zÃ¼mÃ¼n nÃ»ru;2013;Comedy, Drama, Family;78;Turkey, France;Hakki Kurtulus, Melik SaraÃ§oglu
tt2672052;Onus;2016;Drama, Mystery, Thriller;98;UK, Norway;George Clarke
tt2672180;Silent Retreat;2013;Horror, Mystery, Thriller;95;Canada;Tricia Lee
tt2672660;Anatomy of Deception;2014;Drama, Thriller;85;Canada, USA;Brian Skiba
tt2673126;Pesare Adam Dokhtare Hava;2010;Comedy, Romance;112;Iran;Rambod Javan
tt2673212;The Best Years;2013;Comedy, Crime, Drama;96;UK;Danny Patrick
tt2673258;Valentinas vienas;2013;Comedy, Romance;97;Lithuania;Simonas Askelavicius, Edita Kabaraite
tt2673318;The Repairman;2013;Comedy, Drama;89;Italy, UK;Paolo Mitton
tt2673388;The Scopia Effect;2014;Horror, Sci-Fi, Thriller;130;UK;Christopher Butler
tt2673882;Jatt & Juliet 2;2013;Comedy, Romance;140;Canada, India;Anurag Singh
tt2674358;The Hunter's Prayer;2017;Action, Crime, Drama;91;USA, Spain, Germany;Jonathan Mostow
tt2674426;Me Before You;2016;Drama, Romance;106;UK, USA;Thea Sharrock
tt2674430;Approaching the Unknown;2016;Drama, Sci-Fi, Thriller;90;USA;Mark Elijah Rosenberg
tt2674454;Churchill;2017;Biography, Drama, History;105;UK;Jonathan Teplitzky
tt2675318;Devils of War;2013;Action, Horror;74;USA;Eli Dorsey
tt2675914;Kraftidioten;2014;Action, Crime, Drama;116;Norway, Denmark, Sweden;Hans Petter Moland
tt2675978;Dedh Ishqiya;2014;Comedy, Drama, Romance;152;India;Abhishek Chaubey
tt2676350;April Rain;2014;Action;90;USA;Luciano Saber
tt2676470;The Upper Footage (UPPER);2013;Crime, Drama, Thriller;90;USA;Justin Cole
tt2676710;616: Paranormal Incident;2013;Horror;90;USA;David Chirchirillo
tt2677064;Vishwaroopam 2;2018;Action, Thriller;145;India;Kamal Haasan
tt2677722;City of Lies;2018;Biography, Crime, Drama;112;UK, USA;Brad Furman
tt2677816;Settai;2013;Comedy, Crime;136;India;R. Kannan
tt2677894;Discopathe;2013;Crime, Fantasy, Horror;81;Canada;Renaud Gauthier
tt2678948;Jilla;2014;Action, Drama;185;India;R.T. Neason
tt2679042;Hitman: Agent 47;2015;Action, Crime, Thriller;96;USA, UK, Germany;Aleksander Bach
tt2679480;Sulemani Keeda;2014;Comedy, Romance;89;USA, India;Amit Masurkar
tt2679530;Natholi Oru Cheriya Meenalla;2013;Comedy;175;India;V.K. Prakash
tt2679552;I.T.;2016;Crime, Drama, Mystery;95;Ireland;John Moore
tt2679576;Colette;2013;Biography, Drama, History;126;Slovakia, Czech Republic;Milan Cieslar
tt2683694;Kuzu;2014;Drama, Family;87;Turkey, Germany;Kutlug Ataman
tt2689354;Call Girl of Cthulhu;2014;Comedy, Horror;92;USA;Chris LaMartina
tt2689958;Big Sky;2015;Drama, Thriller;90;USA;Jorge Michel Grau
tt2690138;The D Train;2015;Comedy, Drama;101;UK, USA;Andrew Mogel, Jarrad Paul
tt2690160;Poseidon Rex;2013;Action, Adventure, Comedy;81;USA;Mark L. Lester
tt2690186;Kalervo Palsa ja kuriton kÃ¤si;2013;Biography, Comedy, Drama;73;Finland;Pekka Lehto
tt2690226;The Chaperone;2018;Drama;103;UK, Australia, USA;Michael Engler
tt2690560;Reality Show;2015;Comedy, Drama;95;USA;Adam Rifkin
tt2690634;The Bad Guys;2018;Comedy, Drama;90;USA;Carlos Rincones
tt2690718;Historia del miedo;2014;Drama, Mystery, Thriller;79;Argentina, France, Germany, Uruguay, Qatar;BenjamÃ­n Naishtat
tt2691010;Mumbai 125 KM 3D;2014;Drama, Horror, Mystery;100;India;Hemant Madhukar
tt2691040;Jinkusu!!!;2013;Romance;123;Japan;Naoto Kumazawa
tt2691102;Zomer;2014;Drama;89;Netherlands;Colette Bothof
tt2691498;Hoe duur was de suiker;2013;Drama, History;120;Netherlands, Germany, South Africa;Jean van de Velde
tt2691540;Ziba and I;2012;Drama;90;Iran;Fereidoun Hasanpour
tt2691554;Bath Salt Zombies;2013;Horror;70;USA;Dustin Mills
tt2691580;The Oscar Nominated Short Films 2013: Live Action;2013;Drama;115;USA, Afghanistan, France, Belgium, Canada;unknown
tt2691722;Het vonnis;2013;Drama, Thriller;111;Belgium;Jan Verheyen
tt2691734;October Gale;2014;Drama, Romance, Thriller;91;Canada;Ruba Nadda
tt2692250;Night at the Museum: Secret of the Tomb;2014;Adventure, Comedy, Family;98;UK, USA;Shawn Levy
tt2692476;Something in the Way;2013;Drama;89;Indonesia;Teddy Soeriaatmadja
tt2692538;Wax;2014;Horror;79;Spain;VÃ­ctor Matellano
tt2692904;Locke;2013;Drama;85;UK, USA;Steven Knight
tt2693114;Amnesiac;2013;Drama, Horror, Thriller;90;UK;Martin Rutley
tt2693580;Miss Stevens;2016;Comedy, Drama;86;USA;Julia Hart
tt2693664;Young Ones;2014;Action, Drama, Romance;100;South Africa, Ireland, USA;Jake Paltrow
tt2693702;3x3D;2013;Comedy, Drama;70;France, Portugal;Jean-Luc Godard, Peter Greenaway
tt2697592;Tu Mera 22 Main Tera 22;2013;Comedy;114;India;Amit Prasher
tt2698966;Oliver's Deal;2015;Drama, Mystery, Thriller;99;USA, Spain, Peru;Barney Elliott
tt2699290;Jabardasth;2013;Comedy;153;India;Nandini Reddy
tt2699358;I limouzina: Komodia parexigiseon;2013;Comedy;112;Greece;Nikos Panayotopoulos
tt2699832;Za Marksa...;2012;Drama;106;Russia;Svetlana Baskova
tt2699840;John Day;2013;Drama;138;India;Ahishor Solomon
tt2700194;Prishelets;2018;Adventure, Drama, Sci-Fi;95;Russia;Alexander Kulikov, Mikhail Raskhodnikov
tt2700582;Une autre vie;2013;Comedy, Drama, Romance;95;France;Emmanuel Mouret
tt2701390;Downhill;2014;Comedy, Drama;98;UK;James Rouse
tt2701772;Kingdom Come;2014;Horror;97;Canada;Greg A. Sager
tt2701778;Other Plans;2014;Comedy;88;USA;Joe Eckardt
tt2702724;The Boss;2016;Comedy;99;USA;Ben Falcone
tt2704998;Game Night;2018;Action, Comedy, Crime;100;USA;John Francis Daley, Jonathan Goldstein
tt2705542;Le berceau des ombres;2015;Horror, Thriller;84;France;Jacob Jerome
tt2706264;Rangrezz;2013;Action, Drama;144;India;Priyadarshan
tt2706340;Ishk Actually;2013;Romance;103;India;Anish Khanna
tt2706570;Dos disparos;2014;Comedy, Drama;104;Argentina, Chile, Germany, Netherlands;MartÃ­n Rejtman
tt2707804;Lily;2013;Drama;85;USA;Matt Creed
tt2707810;Submission;2017;Drama, Mystery;106;USA;Richard Levine
tt2707848;Saint Laurent;2014;Biography, Drama, Romance;150;France, Belgium;Bertrand Bonello
tt2707858;Yves Saint Laurent;2014;Biography, Drama;106;France, Belgium;Jalil Lespert
tt2708254;Life of a King;2013;Drama;100;USA;Jake Goldberger
tt2708306;Sledge;2014;Horror;75;USA;John B Sovie II, Kristian Hanson
tt2708550;Jal;2013;Drama;126;India;Girish Malik
tt2708644;I Love NY;2015;Comedy, Romance;127;India;Radhika Rao, Vinay Sapru
tt2708764;HK: Hentai Kamen;2013;Comedy;106;Japan;YÃ»ichi Fukuda
tt2708782;Vi;2013;Drama;92;Sweden;Mani Maserrat Agah
tt2708922;Kaptn Oskar;2013;Drama, Romance;78;Germany;Tom Lass
tt2709070;A Long Story;2013;Drama;89;Netherlands, Romania;Jorien van Nes
tt2709636;TÃ´ku tu za deddo;2013;Horror;84;Japan, Hong Kong;Norio Tsuruta
tt2709692;The Grinch;2018;Animation, Family, Fantasy;85;France, Japan, USA;Yarrow Cheney, Scott Mosier
tt2709716;Antidote;2013;Drama, Horror, Thriller;80;USA;Craig DiFolco, Pete DiFolco
tt2709726;Midway - Tra la vita e la morte;2013;Horror, Thriller;74;Italy;John Real
tt2709764;Saikometeuri;2013;Drama, Mystery, Sci-Fi;107;South Korea;Ho-Young Kweon
tt2709768;The Secret Life of Pets;2016;Animation, Adventure, Comedy;87;USA, France, Japan;Chris Renaud, Yarrow Cheney
tt2710368;Final: The Rapture;2013;Thriller;90;USA, Japan, Argentina, Costa Rica;Timothy A. Chey
tt2710826;AfterDeath;2015;Horror, Mystery, Thriller;88;UK;Gez Medinger, Robin Schmidt
tt2710942;The Piano Room;2013;Drama;103;Republic of Macedonia;Igor Ivanov Izi
tt2711256;Jonas;2015;Drama, Romance, Thriller;90;Brazil;LÃ´ Politi
tt2711672;Peace After Marriage;2013;Comedy, Drama, Romance;86;USA, Israel, Jordan;Bandar Albuliwi, Ghazi Albuliwi
tt2711898;Journal d'une femme de chambre;2015;Drama;96;France, Belgium;BenoÃ®t Jacquot
tt2712758;Displacement;2016;Sci-Fi, Thriller;112;USA;Kenneth Mader
tt2712990;Bonobo;2014;Comedy, Drama;83;UK;Matthew Hammett Knott
tt2713180;Fury;2014;Action, Drama, War;134;USA, China, UK;David Ayer
tt2713324;5 cm;2012;Adventure, Drama, Romance;125;Indonesia;Rizal Mantovani
tt2713642;Jersey Shore Massacre;2014;Comedy, Horror;88;USA;Paul Tarnopol
tt2714380;The Remaining;2014;Drama, Horror, Mystery;88;USA;Casey La Scala
tt2714410;The Historian;2014;Drama;124;USA;Miles Doleac
tt2714622;Iddarammayilatho;2013;Action, Thriller;137;India;Puri Jagannadh
tt2714664;Singh vs. Kaur;2013;Comedy;149;India;Navaniat Singh
tt2714934;Dakishimetai: Shinjitsu no monogatari;2014;Romance;122;Japan;Akihiko Shiota
tt2715446;Elavad pildid;2013;Comedy, Drama, Romance;135;Estonia;Hardi Volmer
tt2715556;Everywhen;2013;Action, Sci-Fi, Thriller;70;Norway;Jarand Herdal
tt2716062;The Giant Spider;2013;Horror, Sci-Fi;71;USA;Christopher R. Mihm
tt2716194;Tamanna;2014;Crime, Drama, Thriller;83;Pakistan, UK;Steven Moore
tt2716554;La tendresse;2013;Comedy, Drama;78;Belgium, France, Germany;Marion HÃ¤nsel
tt2716802;Afterimages;2014;Fantasy, Horror, Thriller;92;Singapore;Tony Kern
tt2717168;Celluloid;2013;Biography, Drama;129;India;Kamal
tt2717318;I Am Soldier;2014;Action, Thriller, War;84;UK;Ronnie Thompson
tt2717528;Miraculum;2014;Drama;109;Canada;Daniel Grou
tt2717558;On the Job;2013;Action, Crime, Drama;118;Philippines;Erik Matti
tt2717822;Blackhat;2015;Action, Crime, Thriller;133;USA;Michael Mann
tt2717860;The Riot Club;2014;Drama, Thriller;107;UK;Lone Scherfig
tt2718028;Km 31-2;2016;Horror;105;Mexico;Rigoberto CastaÃ±eda
tt2718314;Dark Awakening;2014;Horror, Mystery, Thriller;95;USA;Dean Jones, Dean Jones
tt2718440;Moonwalkers;2015;Action, Comedy;107;France, Belgium;Antoine Bardou-Jacquet
tt2718442;Wir waren KÃ¶nige;2014;Thriller;107;Germany;Philipp Leinemann
tt2718462;La reconstrucciÃ³n;2013;Drama;90;Argentina;Juan Taratuto
tt2718492;Ida;2013;Drama;82;Poland, Denmark, France, UK;Pawel Pawlikowski
tt2718538;LÃ­bÃ¡nky;2013;Drama, Thriller;98;Czech Republic, Slovakia;Jan Hrebejk
tt2719094;Papusza;2013;Biography, Drama;131;Poland;Joanna Kos-Krauze, Krzysztof Krauze
tt2719096;Babovresky;2013;Comedy;133;Czech Republic;Zdenek Troska
tt2719660;I dine hÃ¦nder;2015;Drama;88;Denmark;Samanou Acheche SahlstrÃ¸m
tt2719796;Hot Guys with Guns;2013;Action, Comedy, Romance;105;USA;Doug Spearman
tt2719848;Everest;2015;Action, Adventure, Biography;121;UK, USA, Iceland;Baltasar KormÃ¡kur
tt2719868;Last Summer;2013;Drama, Romance;73;USA;Mark Thiedeman
tt2720680;The Salvation;2014;Drama, Western;92;Denmark, UK, South Africa, Sweden, Belgium;Kristian Levring
tt2720726;Darkside Witches;2015;Horror;89;Italy;Gerard Diefenthal
tt2720764;Dirk Ohm - Illusjonisten som forsvant;2015;Drama, Mystery;91;Norway;Bobbie Peers
tt2720826;Birth of the Dragon;2016;Action, Biography, Drama;95;China, Canada, USA;George Nolfi
tt2720892;SayÃ´nara;2015;Drama;112;Japan, France;KÃ´ji Fukada
tt2721152;P-51 Dragon Fighter;2014;Action, Fantasy, Sci-Fi;85;USA;Mark Atkins
tt2721624;What Separates Us;2017;Drama, Romance;90;USA;Bryan Ferriter
tt2721712;La herida;2013;Drama;95;Spain;Fernando Franco
tt2722504;Sr. Pig;2016;Drama;100;Mexico;Diego Luna
tt2722786;Jungle Shuffle;2014;Animation, Adventure;85;Mexico, South Korea, Colombia;Taedong Park, Mauricio De la Orta
tt2723176;Hide and Seek;2014;Drama, Romance;82;UK, USA;Joanna Coates
tt2723240;Zeit der Kannibalen;2014;Drama;93;Germany;Johannes Naber
tt2723576;The Sleepwalker;2014;Drama;91;Norway, USA;Mona Fastvold
tt2724236;Tell;2014;Action, Crime, Drama;89;USA;J.M.R. Luna
tt2724304;Korso;2014;Drama, Sport;84;Finland;Akseli Tuomivaara
tt2724532;Gridlocked;2015;Action;110;Canada;Allan Ungar
tt2724790;Ã‚m muu giÃ y gÃ³t nhon;2013;Comedy;91;Vietnam;Ham Tran
tt2725962;What We Did on Our Holiday;2014;Comedy, Drama;95;UK;Andy Hamilton, Guy Jenkin
tt2726270;Berkshire County;2014;Horror, Thriller;83;Canada;Audrey Cummings
tt2726552;A Kind of Murder;2016;Crime, Drama, Thriller;95;USA;Andy Goddard
tt2726560;The Longest Ride;2015;Drama, Romance;123;USA;George Tillman Jr.
tt2727028;Total Siyapaa;2014;Comedy, Drama, Romance;108;India;Eeshwar Nivas
tt2727296;Mugiko san to;2013;Comedy, Drama;95;Japan;Keisuke Yoshida
tt2727322;Sanbun no ichi;2014;Crime, Drama;119;Japan;Hiroshi Shinagawa
tt2728458;Three Windows and a Hanging;2014;Drama;94;Kosovo;Isa Qosja
tt2728784;After Darkness;2018;Drama, Family, Sci-Fi;98;Mexico, USA;Batan Silva
tt2728984;Dead of Winter;2014;Thriller;91;Canada;Robert Rice
tt2729142;Aborto;2013;Drama;113;India;Arindam Sil
tt2729314;O Estrondo 2;2013;Comedy;97;Portugal;RÃºben Ferreira
tt2729818;Southern Baptist Sissies;2013;Drama;138;USA;Del Shores
tt2731254;Dos a la carta;2014;Comedy;88;Spain;Robert BellsolÃ 
tt2731308;Grafir & Bein;2016;Drama, Horror, Thriller;82;Iceland;Anton Sigurdsson
tt2731970;2 Bedroom 1 Bath;2014;Horror, Mystery, Thriller;91;USA;Stanley Yung
tt2732140;Esto no es una cita;2013;Comedy, Romance;76;Spain;Guillermo FernÃ¡ndez Groizard
tt2732210;Tumbledown;2013;Drama, Mystery, Romance;80;USA;Todd Verow
tt2732286;True Love Ways;2014;Horror, Thriller;95;Germany;Mathieu Seiler
tt2733258;L'Ã©trange couleur des larmes de ton corps;2013;Horror, Mystery, Thriller;102;Belgium, France, Luxembourg;HÃ©lÃ¨ne Cattet, Bruno Forzani
tt2734110;Ghostline;2015;Horror, Thriller;85;USA;Dean Whitney
tt2734566;La novia;2015;Drama;96;Spain, Germany;Paula Ortiz
tt2734568;Four of Hearts;2013;Drama, Romance;99;USA;Eric Haywood
tt2734790;ToraberÃ¢zu: Jigen keisatsu;2013;Action, Adventure, Sci-Fi;83;Japan, Hong Kong, Taiwan;Koichi Sakamoto
tt2735292;L.A. Slasher;2015;Comedy, Crime, Drama;86;USA, UK;Martin Owen
tt2735480;Love Me Till Monday;2013;Romance;93;UK;Justin Hardy
tt2735704;El Almany;2012;Thriller;91;Egypt;Alaa El Sherief
tt2735996;Nadie quiere la noche;2015;Drama;104;Spain, France, Bulgaria;Isabel Coixet
tt2736074;Of Good Report;2013;Drama, Horror, Thriller;109;South Africa, Iceland;Jahmil X.T. Qubeka
tt2736254;Absence;2013;Horror, Sci-Fi, Thriller;84;USA;Jimmy Loweree
tt2736854;O chyom molchat devushki;2013;Comedy;85;Russia;Karen Oganesyan
tt2736858;The Harrowing;2017;Thriller;110;USA;Jon Keeyes
tt2736928;Mahmut ile Meryem;2013;Drama, Romance;163;Turkey, Azerbaijan;Mehmet Ada Ã–ztekin
tt2736932;Sabit Kanca;2013;Comedy;100;Turkey;Alper MestÃ§i
tt2736994;Bir Hikayem Var;2013;Comedy;90;Turkey;Talip Karamahmutoglu
tt2737018;Selam;2013;Drama, Romance;104;Turkey;Levent Demirkale
tt2737050;Deux jours, une nuit;2014;Drama;95;Belgium, France, Italy;Jean-Pierre Dardenne, Luc Dardenne
tt2737304;Bird Box;2018;Drama, Horror, Sci-Fi;124;USA;Susanne Bier
tt2737926;Always Watching: A Marble Hornets Story;2015;Horror;92;USA;James Moran
tt2738050;Ming tian ji de ai shang wo;2013;Comedy, Drama, Romance;104;Taiwan;Arvin Chen
tt2738706;Inspired Guns;2014;Comedy;99;USA;Adam White
tt2739012;Cut to Black;2013;Crime, Drama, Thriller;90;USA;Dan Eberle
tt2739338;The Christmas Candle;2013;Drama, Family;100;UK, USA;John Stephenson
tt2739358;Kuso subarashii kono sekai;2013;Horror;78;Japan;Kayoko Asakura
tt2739884;Lyubov v bolshom gorode 3;2014;Comedy, Fantasy;78;Russia, Ukraine;Marius Balchunas, David Dodson
tt2740538;He Who Dares;2014;Action, Crime, Thriller;82;UK;Paul Tanter
tt2741090;Waiting in the Wings: The Musical;2014;Comedy, Music, Musical;107;USA;Jenn Page
tt2741564;Angelica;2015;Drama, Horror, Thriller;95;USA;Mitchell Lichtenstein
tt2741624;Myeong-wang-song;2012;Drama, Mystery;114;South Korea;Su-won Shin
tt2741806;Grzeli nateli dgeebi;2013;Drama;102;Georgia, Germany, France;Nana Ekvtimishvili, Simon GroÃŸ
tt2742164;Mithunam;2012;Drama, Family;120;India;Tanikella Bharani
tt2745684;Chasing Ghosts;2014;Comedy, Drama, Family;89;USA;Joshua Shreve
tt2746136;Saadi Love Story;2013;Romance;115;India;Dheeraj Rattan
tt2746176;Tatuagem;2013;Drama;110;Brazil;Hilton Lacerda
tt2746200;Sangue Azul;2014;Drama, Mystery;119;Brazil;LÃ­rio Ferreira
tt2747786;Il Ã©tait une fois les boys;2013;Comedy, Drama, Romance;106;Canada;Richard Goudreau
tt2747908;Crook;2013;Action, Crime, Thriller;92;Canada;Adrian Langley
tt2748544;A Gun & a Ring;2013;Crime, Drama, War;105;Canada;Lenin M. Sivam
tt2748546;Bushido Man;2013;Action;88;Japan;Takanori Tsujimoto
tt2749282;Papa Hemingway in Cuba;2015;Biography, Drama;110;USA, Canada;Bob Yari
tt2749296;The Beautiful Risk;2013;Drama, Romance;91;Canada;Mark Penney
tt2750288;Shotgun Wedding;2013;Comedy, Horror, Romance;92;USA;Danny Roew
tt2750632;De tÃ¸ffeste gutta;2013;Family;74;Norway;Christian Lo
tt2751068;Dream;2012;Action, Crime, Mystery;126;India;Bhavani Shankar Kaipa
tt2751140;Freshwater;2016;Action, Adventure, Comedy;83;USA;Brandy Berry
tt2751310;Sex Ed;2014;Comedy, Romance;92;USA;Isaac Feder
tt2751390;Aimer, boire et chanter;2014;Comedy, Drama, Romance;108;France;Alain Resnais
tt2751576;Buongiorno papÃ ;2013;Comedy, Drama;108;Italy;Edoardo Leo
tt2751862;Soguk;2013;Drama;105;Turkey;Ugur YÃ¼cel
tt2752200;Young and Beautiful;2013;Drama, Romance;95;France;FranÃ§ois Ozon
tt2752584;Pelle Politibil pÃ¥ sporet;2013;Animation, Adventure, Family;73;Norway, USA;Rasmus A. Sivertsen
tt2752688;Rosewater;2014;Biography, Drama;103;USA;Jon Stewart
tt2752758;Devil's Due;2014;Horror, Mystery, Thriller;89;USA;Matt Bettinelli-Olpin, Tyler Gillett
tt2752772;Sinister 2;2015;Horror, Mystery, Thriller;97;USA, UK;CiarÃ¡n Foy
