movie_id;males_votes;females_votes;votes_10;votes_9;votes_8;votes_7;votes_6;votes_5;votes_4;votes_3;votes_2;votes_1
tt1242642;1266;436;262;132;186;283;340;326;183;95;75;141
tt1242658;118;59;15;10;23;59;60;15;8;3;2;5
tt1242744;1076;211;110;51;128;247;307;274;155;81;56;86
tt1242755;154;65;15;7;16;36;65;45;28;10;10;10
tt1242778;412;108;16;19;75;130;158;78;58;17;10;9
tt1242782;1659;151;177;55;136;221;358;425;291;185;159;184
tt1242787;100;20;38;12;5;2;8;12;20;7;10;13
tt1242841;299;78;28;3;21;45;80;126;69;39;21;20
tt1242845;540;103;84;122;254;175;64;24;9;5;0;16
tt1242881;1108;224;77;95;177;243;270;191;172;161;123;149
tt1243375;791;238;196;65;158;250;226;137;63;41;21;37
tt1243955;2229;602;190;68;142;357;648;747;469;277;163;170
tt1243957;128885;47209;11910;8795;23079;48149;54498;31949;15018;7783;4416;5023
tt1243972;489;22;67;18;34;57;73;71;61;55;48;75
tt1243974;29182;15372;2235;1391;3967;8843;13895;12038;6679;3514;2046;2308
tt1244093;1148;145;101;12;34;46;82;116;151;204;240;481
tt1244588;695;90;60;8;9;16;25;39;71;94;118;476
tt1244658;4418;891;585;185;596;1147;1510;963;502;239;153;248
tt1244659;11253;2585;1042;715;2146;4560;4332;1732;628;271;143;235
tt1244666;1810;361;364;448;744;525;228;98;50;21;13;33
tt1244668;22380;7382;2664;3735;10137;10878;4255;1426;560;264;161;304
tt1244754;26986;8551;3222;3955;10766;14211;5614;1501;512;209;127;198
tt1245091;480;67;121;65;100;161;83;27;25;11;16;26
tt1245111;295;72;45;15;7;11;12;31;37;55;54;144
tt1245112;47826;7827;4004;3969;10114;18626;14904;6823;3089;1543;934;1195
tt1245358;583;180;57;36;109;156;175;147;68;39;28;45
tt1245492;243801;52763;31419;29668;65663;91659;65299;34597;17628;10747;7465;12744
tt1245526;198841;33766;19250;23157;64668;95952;45172;15862;5930;2580;1351;1626
tt1245528;532;81;56;54;121;177;125;72;44;15;14;13
tt1245539;129;30;19;13;21;42;36;30;10;8;4;4
tt1245647;552;71;40;44;86;159;137;89;56;37;27;31
tt1245719;121;22;7;10;24;43;42;13;9;3;3;5
tt1245732;265;13;59;13;46;73;57;23;12;9;7;19
tt1245735;1001;96;92;15;37;68;102;141;163;206;195;216
tt1245736;623;45;63;9;20;45;60;96;107;106;90;156
tt1245771;323;61;14;18;85;148;114;44;13;6;2;5
tt1245773;166;69;12;2;10;25;53;59;46;17;23;15
tt1245774;904;52;118;76;146;252;226;130;65;28;19;38
tt1245775;299;70;35;14;46;97;82;59;28;21;14;16
tt1245776;86;37;10;3;3;4;1;2;3;3;2;96
tt1247397;270;91;53;30;46;57;52;40;26;11;10;136
tt1247400;675;55;83;9;21;30;27;57;63;125;117;268
tt1247638;86;29;23;10;8;11;22;27;10;4;12;11
tt1247640;33978;2238;3250;2164;5940;12361;9780;4282;1726;838;471;791
tt1247644;676;460;105;87;180;284;281;152;79;35;30;46
tt1247657;3493;799;313;281;819;1588;1201;499;182;91;52;103
tt1247662;3925;3797;544;278;803;1657;2362;1637;756;325;209;246
tt1247667;5304;974;729;272;644;1278;1732;1155;585;283;186;256
tt1247673;132;20;38;9;9;21;13;17;16;14;15;32
tt1247676;68;33;14;1;14;16;25;14;9;9;4;5
tt1247681;114;25;18;4;10;4;8;18;19;16;22;42
tt1247683;856;435;183;113;216;357;347;153;51;25;16;36
tt1247685;586;59;94;37;91;138;159;95;66;44;23;26
tt1247690;11773;8139;1312;523;1520;3679;6374;5612;2847;1386;781;1073
tt1247691;313;173;103;27;41;70;82;99;79;25;19;39
tt1247692;12683;3016;1222;1292;3261;5326;3787;1548;678;319;186;256
tt1247696;822;188;194;161;223;246;107;86;29;33;21;41
tt1247700;90;32;23;7;14;30;30;14;9;5;2;3
tt1247704;3999;1103;383;217;518;1027;1329;971;570;282;176;243
tt1248922;66;25;9;11;19;30;18;9;6;2;1;1
tt1248957;83;13;13;1;1;3;4;4;11;5;13;50
tt1248971;2880;3071;689;309;663;1332;1647;1104;493;247;154;205
tt1249307;146;21;24;11;8;16;20;20;19;17;12;53
tt1249311;219;40;22;10;35;49;89;46;21;8;14;6
tt1249363;351;54;58;24;48;86;83;63;45;22;20;30
tt1249368;144;9;14;2;6;14;32;44;23;7;10;17
tt1249431;21;8;46;2;1;2;0;0;0;1;38;13
tt1249443;156;46;36;9;24;23;24;33;29;12;14;36
tt1250777;358384;61131;62081;81620;156782;117464;47191;18182;8165;4442;3064;6420
tt1251360;101;22;28;12;24;26;22;11;8;4;2;6
tt1251368;253;24;32;11;15;20;22;20;45;53;44;55
tt1251495;75;21;71;11;7;3;2;1;1;0;0;6
tt1251725;3099;843;430;416;871;1211;767;365;163;95;84;101
tt1251735;128;18;26;2;4;8;14;22;24;12;20;34
tt1251743;3291;572;209;96;235;590;1002;976;521;272;140;214
tt1251757;24977;8336;1266;1355;3973;7147;4459;8759;1945;508;4771;1340
tt1252289;79;41;25;6;15;15;26;23;12;5;4;15
tt1252329;1050;206;149;83;129;203;245;202;123;74;69;223
tt1252507;266;177;118;36;50;71;77;68;38;21;19;29
tt1252516;155;44;14;5;27;60;64;30;12;5;5;9
tt1252595;203;89;33;8;22;25;60;62;54;32;20;30
tt1252596;7508;955;1144;697;1511;2581;2174;1299;672;384;251;492
tt1252602;78;16;12;2;7;23;15;20;9;4;4;4
tt1252605;88;13;12;6;21;20;24;20;7;1;7;2
tt1252610;2168;418;157;240;570;925;570;235;117;45;30;30
tt1252614;485;32;41;25;87;150;132;64;40;13;6;16
tt1253596;548;52;103;114;53;80;63;58;37;41;38;70
tt1253863;193400;22282;17179;13816;34926;64697;62643;34388;16089;8423;4811;10981
tt1253864;114848;20493;11024;7264;17867;33035;36596;22954;11469;6437;3671;4518
tt1254322;1311;1171;255;150;330;619;797;484;247;128;65;124
tt1254696;970;237;140;65;164;272;319;222;79;46;29;46
tt1254724;106;20;18;8;20;33;25;7;10;4;2;14
tt1254792;147;20;16;11;34;41;44;28;6;6;5;2
tt1254978;152;28;19;9;20;29;25;36;21;18;14;16
tt1255919;14639;2242;1283;266;708;1410;2304;3364;3186;2841;2702;5623
tt1255951;4217;305;1053;264;564;855;958;927;643;348;266;495
tt1255953;82916;18509;24215;37043;39476;16960;5215;2260;1090;769;687;1609
tt1255955;3078;764;212;243;615;1294;1176;570;249;111;58;119
tt1255956;459;76;72;35;110;150;109;47;27;16;8;20
tt1257557;298;69;22;44;123;145;57;22;8;2;2;11
tt1257562;1240;215;135;127;320;435;301;132;88;59;36;40
tt1257569;104;25;8;7;16;31;31;16;13;10;5;12
tt1257579;1070;194;113;124;313;423;232;91;35;16;15;38
tt1258120;2376;227;197;186;572;885;597;206;89;55;31;109
tt1258123;635;136;100;75;201;263;131;49;26;15;5;23
tt1258124;184;60;38;15;14;38;58;45;22;9;12;15
tt1258134;1149;241;78;135;317;568;327;134;64;22;19;26
tt1258137;5012;231;468;215;596;1251;1388;905;453;258;159;200
tt1258141;738;249;74;82;200;324;243;99;59;23;22;16
tt1258154;414;68;109;40;53;74;94;76;41;33;27;29
tt1258197;65218;14723;6260;7296;19383;31726;19368;7444;2906;1380;761;911
tt1258201;170;77;54;29;41;56;41;24;10;5;4;11
tt1258972;47022;4145;3272;1491;4175;8820;13235;11205;6774;4010;2515;3343
tt1258998;473;96;71;56;29;16;14;40;68;76;92;160
tt1259227;682;136;74;42;98;198;233;151;63;34;15;52
tt1259520;604;292;153;47;120;193;236;142;63;31;28;18
tt1259521;229901;55081;31836;38626;76671;85092;47831;25291;13931;9136;6640;12715
tt1259528;51755;5350;4989;5675;17684;26590;12555;4424;1593;823;444;769
tt1259570;1098;233;193;96;164;214;324;248;111;75;32;91
tt1259571;127752;84549;29926;8426;15679;24419;32153;35648;28121;18379;14939;44978
tt1259580;138;29;34;6;17;19;35;27;23;11;9;9
tt1259591;392;86;31;16;67;165;154;62;21;17;12;12
tt1259604;88;24;11;4;17;27;28;22;13;5;3;6
tt1259609;223;80;30;27;71;129;53;19;5;4;2;10
tt1259615;282;63;34;13;17;66;90;75;41;25;14;17
tt1260051;259;75;38;22;42;67;59;48;30;23;24;40
tt1260365;1347;371;131;44;108;264;396;445;219;99;72;126
tt1260565;110;23;31;12;25;33;18;16;10;5;0;4
tt1260567;1410;466;307;46;115;208;279;383;276;198;119;170
tt1260570;385;80;86;13;22;32;47;72;65;58;55;73
tt1260573;103;3;11;3;3;8;9;23;18;17;13;22
tt1260587;277;98;127;29;39;57;48;37;26;23;19;30
tt1260680;1017;62;97;22;25;51;73;132;160;147;192;315
tt1261045;248;52;20;7;10;24;60;71;74;34;26;29
tt1261047;9737;335;2722;3412;3580;1712;628;253;109;74;69;247
tt1261050;88;7;41;3;14;29;12;5;3;1;2;10
tt1261051;245;28;5;8;10;35;59;85;45;40;16;17
tt1261052;177;40;40;9;23;41;41;34;23;14;11;12
tt1261055;414;107;34;37;92;196;149;61;26;16;2;11
tt1261056;492;110;32;43;156;285;146;45;13;11;2;8
tt1261393;705;159;238;139;185;186;104;52;35;26;21;47
tt1261397;298;44;58;20;72;86;57;40;12;10;4;21
tt1261414;740;138;74;12;29;42;60;108;149;164;161;188
tt1261415;462;65;50;8;12;11;29;46;70;115;96;144
tt1261420;104;38;49;7;7;10;20;18;17;8;12;19
tt1261862;3275;223;383;78;178;446;734;849;480;308;219;240
tt1261910;124;36;33;5;19;39;32;21;16;4;3;7
tt1261945;26906;32622;6030;2047;4090;6668;8949;10367;8640;6601;5592;11590
tt1261954;3553;2260;733;619;1336;2073;1372;486;169;74;51;71
tt1261964;74;19;22;4;5;11;11;16;13;6;8;10
tt1262413;1595;307;122;38;118;202;347;449;332;233;133;216
tt1262414;399;82;57;36;66;113;113;71;33;20;26;27
tt1262415;518;89;94;49;88;129;125;86;46;28;16;28
tt1262416;83589;19815;11533;6129;14613;25580;27456;16529;8412;4341;2673;3853
tt1262420;553;96;101;60;98;116;109;74;59;42;32;70
tt1262877;927;167;42;17;21;65;107;162;209;241;200;284
tt1262941;78;28;59;11;10;3;5;1;1;1;2;27
tt1262978;84;10;20;3;10;4;21;6;11;6;6;17
tt1262981;27078;4189;2752;3223;7609;10756;6098;2688;1192;608;416;599
tt1262990;1663;1118;223;85;198;380;597;646;439;242;201;275
tt1263018;213;42;43;7;6;13;11;24;21;33;41;93
tt1263670;59176;10376;4388;8030;23704;27382;11067;3428;1208;544;326;576
tt1263740;281;108;30;21;74;122;106;44;28;12;6;8
tt1263750;12818;4870;2191;1369;2790;4246;4145;2608;1365;795;561;844
tt1263757;781;48;20;7;27;51;105;128;148;163;102;217
tt1263800;2605;198;288;26;57;86;156;280;352;448;478;921
tt1264098;288;53;38;7;8;20;32;71;98;51;31;39
tt1264103;276;66;37;12;18;32;37;66;42;31;18;96
tt1264115;899;198;113;54;102;160;280;239;118;70;46;78
tt1264879;245;59;70;25;57;81;44;29;12;7;3;14
tt1264885;136;10;25;8;22;51;36;21;9;2;3;3
tt1264889;263;119;279;34;34;17;7;8;0;2;6;46
tt1264904;6746;2839;1131;1288;2747;3521;1700;599;234;112;78;104
tt1264909;299;102;122;24;72;112;73;36;19;7;5;6
tt1265294;264;73;30;3;8;14;15;36;32;33;47;157
tt1265598;175;182;222;402;119;21;2;1;0;0;3;27
tt1265990;17368;11875;2017;726;1666;3292;5890;7534;5482;3270;2041;1930
tt1266025;339;45;12;15;63;137;127;40;15;10;4;4
tt1266029;18450;10082;2637;3033;8472;11591;4951;1541;519;199;136;301
tt1266037;1009;245;99;134;319;486;246;71;40;16;14;12
tt1266038;84;15;11;5;20;37;18;19;2;3;2;1
tt1266047;144;8;20;5;9;9;10;20;20;20;16;47
tt1266073;204;34;50;7;10;10;13;15;20;27;34;80
tt1266542;835;448;131;36;66;136;230;295;190;141;88;124
tt1267297;100210;12960;9095;4437;13413;31179;38626;22543;9829;4646;2456;3077
tt1267381;80;22;9;10;14;37;28;5;6;2;2;3
tt1267493;80;57;15;13;13;31;37;15;8;15;12;4
tt1267498;412;58;41;12;38;121;205;118;44;10;4;15
tt1267502;263;52;31;39;62;71;49;30;12;12;17;27
tt1268158;371;37;94;17;40;49;54;43;40;36;40;82
tt1268161;57;40;42;5;6;9;9;10;8;7;1;21
tt1268799;50177;4977;4939;2695;7515;15720;16325;8204;3548;1647;1005;1292
tt1268809;5012;1023;474;124;326;614;1034;1289;1094;783;522;540
tt1268962;324;302;103;48;73;127;126;92;53;38;21;52
tt1268970;606;100;76;20;41;63;84;113;125;109;70;104
tt1268981;242;92;87;16;30;36;44;38;40;24;12;45
tt1268987;8163;633;475;195;497;1022;1796;2008;1485;990;608;738
tt1269696;555;92;146;46;97;145;132;76;31;22;16;28
tt1269734;1610;213;170;44;125;246;328;442;278;179;121;132
tt1270079;136;47;22;10;11;17;15;24;28;28;21;26
tt1270090;187;40;30;4;27;38;42;40;20;21;19;11
tt1270114;1595;99;137;77;140;290;397;414;234;143;80;156
tt1270120;578;132;52;74;161;219;161;64;25;13;3;23
tt1270262;46585;5761;4661;5313;15211;19333;8370;3002;1096;542;359;893
tt1270277;1111;435;182;83;158;316;344;310;146;83;36;92
tt1270286;2834;1541;1570;599;817;879;529;284;154;116;96;221
tt1270291;4837;290;418;292;695;1111;1181;773;444;300;202;333
tt1270296;1911;258;155;92;237;465;599;386;190;117;77;105
tt1270761;30133;9902;2041;1246;3466;7290;10859;9016;5022;2683;1707;1772
tt1270766;829;219;125;54;125;214;255;159;77;58;47;66
tt1270767;498;85;60;10;46;87;146;129;86;36;26;32
tt1270797;181798;33654;34641;23269;59067;87773;56250;25764;11670;6346;3305;4352
tt1270798;412182;86564;68690;102852;223312;149197;48587;14743;5360;2555;1611;3491
tt1270835;8948;1090;1024;360;905;1617;2416;2257;1284;744;448;597
tt1270842;6084;2883;598;622;1582;2598;2428;1253;602;318;185;208
tt1270850;462;217;92;48;89;157;174;92;48;20;13;29
tt1272006;343;131;77;90;109;108;64;21;9;6;2;31
tt1272011;552;75;26;58;212;333;85;23;5;3;1;15
tt1272012;1477;176;95;134;358;500;327;175;98;81;35;56
tt1272013;1107;261;115;21;80;182;323;344;257;176;116;107
tt1272014;602;109;29;31;75;266;304;85;39;23;5;13
tt1272018;1348;117;259;100;298;510;289;133;56;32;18;55
tt1272041;628;178;46;45;145;265;203;82;43;18;24;27
tt1272051;798;159;161;44;76;115;181;195;113;69;69;102
tt1272878;136748;14869;9641;9415;31945;67083;43457;14577;4687;1943;1010;1334
tt1272886;4649;1300;483;365;963;1532;1546;921;430;247;162;219
tt1273202;959;283;238;159;319;352;171;86;33;23;26;42
tt1273204;1434;343;184;212;348;457;366;184;93;50;35;194
tt1273207;3949;576;362;170;385;776;1060;929;539;347;199;247
tt1273219;136;20;45;12;4;6;10;17;26;27;22;62
tt1273221;2486;488;239;92;162;309;533;671;589;425;308;591
tt1273229;92;35;53;5;17;14;18;14;16;2;5;14
tt1273235;36725;7044;4863;2553;5190;7327;7422;6313;4176;3099;2634;9308
tt1273236;126;44;33;16;31;28;22;14;6;6;7;21
tt1273241;2984;438;300;221;540;983;862;438;210;99;62;110
tt1273678;26261;5037;2388;856;2236;5386;9412;8497;4147;2184;1182;1313
tt1273803;154;23;7;15;34;51;43;16;7;3;4;8
tt1274273;1459;151;118;30;65;126;144;227;243;271;224;367
tt1274275;495;70;39;7;27;54;106;134;107;76;54;42
tt1274293;1955;405;264;193;478;806;561;240;115;68;24;47
tt1274295;11956;1037;2507;2479;4085;3464;1458;627;296;240;158;393
tt1274296;1574;2059;1225;494;733;820;479;250;124;83;74;106
tt1274297;236;88;11;8;18;50;114;87;54;26;8;17
tt1274300;4675;1628;606;287;633;1105;1209;1186;794;468;325;547
tt1274586;6681;798;416;98;234;614;1281;2049;1762;1058;629;928
tt1274589;137;28;54;14;32;23;17;14;7;5;7;15
tt1274596;666;107;182;25;17;10;23;35;30;53;120;343
tt1274636;93;12;9;9;11;18;25;9;6;7;10;11
tt1274639;102;26;45;13;9;18;27;19;7;6;2;13
tt1274645;320;102;53;24;67;103;91;50;31;28;8;15
tt1275723;212;53;35;25;60;73;51;15;17;5;6;17
tt1275778;101;57;15;5;2;20;28;36;36;27;12;23
tt1275861;1443;299;133;30;84;190;344;451;317;190;128;120
tt1275863;9629;1367;1487;1179;2601;3666;2273;1092;462;259;173;421
tt1275891;478;62;55;63;133;180;92;47;22;13;13;13
tt1275954;267;49;43;40;77;69;61;39;16;6;7;14
tt1276104;357291;60648;34921;67138;158713;147409;61667;21127;8179;4032;2168;3578
tt1276105;2226;230;201;83;197;470;738;521;251;129;49;92
tt1276110;1010;143;145;72;206;343;282;143;59;28;15;40
tt1276419;20576;14431;3807;5628;14603;11792;3743;1190;374;176;96;229
tt1276982;115;24;19;3;4;8;7;11;7;25;23;45
tt1276988;129;136;81;32;40;39;37;29;23;14;11;29
tt1277953;93095;25545;14786;11433;27769;45837;29347;12130;4846;2365;1174;1593
tt1278073;41;50;21;10;6;14;16;18;7;6;8;15
tt1278124;999;188;90;18;54;158;294;323;183;107;46;71
tt1278134;370;70;68;55;111;116;65;27;13;6;8;19
tt1278180;1183;237;186;60;168;302;380;246;144;76;32;37
tt1278336;462;147;49;49;110;173;161;85;37;15;13;15
tt1278340;47050;6470;3666;3318;9094;16107;13884;7335;3612;1977;1275;1452
tt1278379;5715;1160;393;425;1091;2134;1883;949;419;200;103;151
tt1278447;208;21;30;22;40;58;43;21;13;7;5;11
tt1278449;5943;1388;878;1040;2230;2346;1034;457;183;103;51;113
tt1279105;115;4;26;5;3;4;5;11;13;15;17;33
tt1279329;134;15;18;3;2;3;5;8;17;28;26;63
tt1279935;94466;30931;6227;5874;17687;41508;42544;19262;7266;2918;1546;1764
tt1279966;137;27;22;15;33;32;36;14;8;4;10;21
tt1280010;94;29;52;15;16;17;16;16;8;8;5;11
tt1280013;153;26;12;6;11;17;26;29;28;36;21;22
tt1280725;67;57;30;14;18;25;25;13;10;6;2;32
tt1281374;1739;224;117;58;210;459;541;364;215;96;65;75
tt1282024;448;128;107;98;120;119;70;37;39;18;17;35
tt1282025;92;44;7;4;3;4;3;2;2;3;4;106
tt1282041;349;154;80;73;96;116;84;62;23;16;14;15
tt1282046;188;80;60;19;25;50;56;48;13;23;11;17
tt1282083;263;49;30;6;12;17;37;47;55;40;37;48
tt1282135;240;53;24;11;51;80;83;36;16;11;7;13
tt1282140;170478;102161;29958;31768;77512;106008;55295;20212;7778;3621;2098;2886
tt1282152;162;37;8;4;26;62;63;41;10;8;4;3
tt1282153;1155;241;138;107;223;321;285;181;100;75;58;91
tt1282155;632;220;102;79;176;298;203;82;36;17;7;8
tt1282156;424;34;22;20;81;138;139;65;31;16;7;8
tt1282257;121;25;13;3;14;56;58;14;5;7;1;4
tt1283540;179;34;23;2;7;7;6;9;22;25;32;116
tt1283542;174;24;41;3;7;11;15;25;30;30;30;36
tt1283546;158;7;32;3;1;4;4;13;16;20;33;57
tt1283887;1819;481;218;106;202;392;470;397;259;175;117;221
tt1283911;62;31;39;4;11;11;8;6;4;7;4;16
tt1283976;120;54;118;158;21;11;12;9;7;3;4;27
tt1284575;112073;44949;7987;4673;13371;32048;50024;37919;18576;9192;5111;5323
tt1284656;66;31;54;8;6;1;2;2;1;5;2;23
tt1285009;14030;3151;1181;541;1518;3109;4669;4656;2971;1968;1302;1651
tt1285010;1752;853;262;50;98;234;366;560;494;320;269;324
tt1285016;381656;91823;65953;98584;182499;140989;53238;18286;7013;3629;3076;6659
tt1285216;182;25;14;1;7;14;19;16;32;35;46;64
tt1285217;462;95;61;19;24;37;65;85;112;87;68;84
tt1285219;281;68;36;9;14;15;20;41;44;70;60;80
tt1285228;149;29;7;0;12;18;48;50;29;8;17;10
tt1285240;953;242;68;40;96;216;329;285;138;62;46;62
tt1285241;34359;2708;15160;5223;7394;7444;4150;2208;1158;753;707;2934
tt1285243;187;82;12;19;41;91;95;32;13;5;6;9
tt1285245;429;16;80;51;71;99;84;38;22;11;12;34
tt1285246;1757;438;155;246;576;725;435;182;85;48;17;31
tt1285248;588;80;76;15;30;49;91;115;109;80;65;109
tt1285306;136;29;17;6;19;39;42;35;17;11;8;4
tt1285309;23635;9205;1580;1553;5199;11802;10145;4054;1558;651;320;366
tt1285313;153;23;19;16;22;31;35;38;13;13;5;10
tt1286135;443;315;164;185;265;59;33;22;17;19;11;43
tt1286146;1141;106;731;113;144;129;65;38;12;11;19;132
tt1286147;1395;166;125;35;89;171;284;353;280;165;127;113
tt1286151;848;592;100;85;222;439;407;246;121;47;37;40
tt1286159;1065;235;115;114;436;525;202;72;20;14;6;25
tt1286746;195;25;42;6;8;13;21;25;40;27;18;45
tt1286747;83;6;15;10;19;32;17;8;3;1;0;2
tt1286753;84;41;32;9;5;19;22;13;19;7;2;20
tt1286765;1143;293;157;51;111;175;178;209;219;181;138;191
tt1286766;296;27;21;14;36;65;88;60;33;17;7;20
tt1286784;1857;257;199;122;449;868;492;188;66;18;11;52
tt1287468;8469;2173;1086;213;504;958;1625;2192;1989;1476;1077;1825
tt1287875;1286;450;255;262;611;548;196;48;22;16;13;29
tt1287876;104;32;26;3;10;5;14;26;21;18;11;20
tt1287878;6222;1492;1149;1703;2911;1959;769;252;107;69;35;78
tt1288367;542;382;237;323;202;66;26;18;21;25;20;70
tt1288376;3343;1058;590;782;1527;1187;450;163;87;46;46;122
tt1288403;20189;1082;1899;640;1541;3004;4552;5062;3086;1774;1073;1333
tt1288411;147;31;23;25;34;28;37;21;13;5;9;14
tt1288502;131;12;7;6;18;51;43;19;10;6;2;6
tt1288505;119;24;26;4;15;12;12;18;15;10;15;54
tt1288506;253;87;42;50;23;18;9;5;18;22;104;148
tt1288558;104184;19403;14179;11084;24337;35279;27994;15637;8141;4644;3006;4852
tt1288571;1735;280;346;180;332;470;424;219;123;88;46;141
tt1288633;170;15;9;2;16;39;50;49;17;12;6;17
tt1288635;212;60;40;21;28;64;73;37;21;11;8;13
tt1288636;470;91;51;13;28;70;121;155;109;51;35;48
tt1288639;306;57;52;12;46;70;61;51;33;17;19;40
tt1288645;1163;242;255;190;357;362;234;107;50;41;23;51
tt1289388;298;38;11;14;34;66;82;76;45;26;11;7
tt1289397;123;56;40;8;21;27;25;28;12;17;5;28
tt1289401;105840;32709;21329;7060;15501;25168;30730;24647;14912;10332;8976;33356
tt1289403;8641;9594;3547;3609;7232;6737;2788;884;335;159;80;188
tt1289406;65805;5511;4672;7874;23319;27541;11781;3664;1346;586;306;482
tt1289414;147;13;38;4;4;5;7;9;12;18;18;66
tt1289419;346;182;74;16;37;34;49;41;31;54;39;216
tt1289432;811;178;66;71;223;400;208;93;36;13;10;25
tt1289437;1978;273;110;26;65;128;266;431;463;391;291;386
tt1289449;1650;612;243;273;684;850;329;99;38;28;14;29
tt1290082;338;107;63;31;80;91;97;57;31;12;13;26
tt1290138;3126;871;171;121;454;1108;1438;868;360;161;101;155
tt1290140;232;142;55;20;21;47;63;92;67;31;21;30
tt1290393;73;32;63;4;9;16;1;12;4;3;1;14
tt1290400;1896;238;137;29;77;167;320;525;483;300;165;194
tt1290419;472;72;78;47;72;107;106;58;50;26;17;44
tt1290472;932;118;108;14;28;55;90;131;168;169;164;261
tt1290475;470;283;44;116;205;143;59;47;29;25;31;93
tt1291125;888;224;83;91;213;358;280;118;57;38;22;19
tt1291150;136180;19077;14592;7387;19088;39166;46983;29661;15565;9085;5336;7407
tt1291465;11312;945;1667;1689;3880;4225;1977;915;345;180;149;448
tt1291545;460;305;93;43;77;92;93;147;110;91;85;100
tt1291548;260;63;23;19;66;114;73;36;11;5;3;6
tt1291549;1584;320;174;64;187;395;569;369;143;91;52;82
tt1291566;4529;1536;1022;832;1719;1968;1144;529;298;144;109;163
tt1291570;32103;8082;2828;2630;7632;14965;12744;5801;2372;1027;504;531
tt1291580;24342;8604;2107;2939;9151;13554;6346;2220;797;369;254;764
tt1291582;213;39;31;3;4;4;2;15;9;31;40;142
tt1291584;296562;34097;82000;107420;124376;63115;19573;6671;2646;1387;1227;2740
tt1291652;12078;1709;914;835;2962;5424;3369;1283;471;238;135;239
tt1292566;29565;27711;3945;2998;8608;18211;20929;11305;4748;2270;1304;1761
tt1292642;247;10;35;20;29;48;65;35;19;4;4;22
tt1292643;99;29;28;19;22;23;15;23;11;7;4;6
tt1292644;658;127;43;43;160;311;177;61;34;17;4;15
tt1292652;1202;225;109;71;168;319;413;274;131;56;31;68
tt1292655;102;36;32;21;16;22;11;11;14;13;11;15
tt1293093;89;55;26;4;13;17;28;19;17;16;11;17
tt1293561;583;91;100;18;32;45;67;81;98;120;103;158
tt1293793;572;140;82;23;33;52;103;129;122;106;49;138
tt1293829;321;91;28;7;16;30;60;75;91;66;50;49
tt1293842;4050;937;342;237;852;1935;1432;539;165;78;40;67
tt1293847;53198;6769;5192;1916;4641;10232;16907;16511;9527;5657;3855;5700
tt1294136;1108;206;102;21;97;139;287;330;205;111;70;92
tt1294141;89;30;31;8;9;6;4;16;15;12;7;32
tt1294144;192;38;47;9;5;14;32;31;37;27;20;41
tt1294161;970;523;118;105;262;402;369;196;122;68;46;58
tt1294162;84;57;75;20;12;11;14;8;3;0;3;20
tt1294193;578;227;66;71;827;39;19;2;2;1;5;22
tt1294212;166;57;25;11;34;44;31;35;13;12;17;43
tt1294213;11549;1824;427;492;1901;4538;4309;1897;741;329;206;277
tt1294226;20368;39297;10571;4787;8833;13216;14505;9952;5027;2815;1935;4995
tt1294646;190;20;12;11;28;56;76;31;16;9;3;4
tt1294688;20158;18999;3742;3310;7519;12335;9974;4704;1796;795;433;625
tt1294706;140;16;28;9;16;34;34;17;17;10;6;13
tt1294712;154;79;38;7;17;20;26;34;33;35;40;72
tt1294794;134;37;53;30;10;16;7;16;9;7;5;40
tt1294970;13216;3665;989;605;1587;3626;5577;3884;1782;946;552;462
tt1295026;188;33;34;3;2;2;6;2;9;34;32;115
tt1295059;238;77;27;23;66;93;66;30;20;9;17;14
tt1295061;97;35;14;6;14;30;40;24;15;8;3;6
tt1295065;244;61;39;19;40;67;65;49;26;14;4;26
tt1295072;4049;863;499;504;1138;1592;982;405;184;94;66;127
tt1295075;80;21;9;3;19;30;28;12;8;5;5;4
tt1295083;80;15;15;2;4;28;22;21;8;4;3;6
tt1295087;427;73;38;51;115;173;102;37;12;8;12;6
tt1295905;2302;369;311;223;631;1021;594;217;75;31;22;54
tt1295912;152;14;17;11;14;31;42;34;16;9;11;7
tt1296077;1959;322;168;178;424;758;564;252;130;74;38;58
tt1296150;335;166;53;24;72;96;118;97;40;25;13;21
tt1296162;170;15;60;30;33;40;26;17;10;2;2;10
tt1296172;157;48;41;11;24;19;14;13;25;24;18;41
tt1296373;1182;165;369;119;154;187;148;120;111;65;84;201
tt1296869;3402;188;451;84;176;414;855;839;501;264;186;361
tt1296881;312;210;61;18;35;80;109;118;66;43;26;37
tt1296885;112;15;18;1;0;1;7;9;20;31;26;35
tt1296898;7563;9330;2127;1145;2227;3381;4072;2755;1481;814;592;726
tt1296899;5170;1541;275;148;504;1260;1886;1678;850;438;256;321
tt1297298;1550;222;91;34;99;221;387;429;299;176;127;125
tt1297919;61414;6046;4038;2462;7955;20492;24081;11227;4166;1821;879;1119
tt1297925;183;56;56;9;5;5;16;17;23;30;31;73
tt1297928;72;22;36;8;10;9;9;10;6;3;6;6
tt1297938;60;37;47;12;8;10;7;5;6;0;0;17
tt1298530;523;130;82;50;110;180;139;92;38;35;18;36
tt1298540;530;133;52;43;101;206;212;90;37;13;10;17
tt1298551;298;35;14;7;33;93;102;65;44;14;7;13
tt1298554;6275;1502;653;610;1675;2729;2001;773;311;128;79;134
tt1298594;1835;784;177;89;163;220;375;516;453;355;282;350
